,Course,Daytime/evening attendance,Mother's occupation,Tuition fees up to date,Scholarship holder,Age at enrollment,credits_enrolled_anual,evaluations_anual,credits_approved_anual,mean_grade_anual,Clasificador(Target)
492,12,1,4,1,0,20,14,14,12,12.6,0
493,6,1,10,1,0,22,12,26,9,12.366666666666667,0
494,16,1,3,1,0,18,14,22,12,11.75,0
495,8,1,12,0,0,27,10,11,3,11.25,1
496,13,1,10,1,0,29,14,9,1,5.0,1
497,11,1,5,1,0,18,12,20,10,12.0,0
498,5,1,10,1,0,18,12,13,11,12.233333333333334,0
499,12,1,8,1,0,18,16,16,16,12.77125,0
500,6,1,10,1,0,20,10,21,8,11.966666666666669,0
501,11,1,10,1,0,18,12,13,11,13.633333333333333,0
502,5,1,5,0,0,18,12,21,9,11.516666666666666,0
503,6,1,2,0,0,28,9,19,1,6.0,1
504,12,1,8,1,1,18,16,24,14,11.721428571428572,0
505,12,1,23,1,0,27,14,26,7,13.2625,0
506,1,1,3,1,0,26,14,21,12,14.275,0
507,15,1,10,1,0,18,12,12,12,13.166666666666666,0
508,8,1,3,1,0,18,10,18,9,13.5,1
509,9,1,5,1,0,21,10,11,0,0.0,1
510,5,1,3,1,0,18,12,17,4,5.375,0
511,3,0,13,0,0,32,10,15,0,0.0,1
512,14,1,1,1,0,28,10,13,8,12.125,0
513,17,0,10,0,0,40,9,4,0,0.0,1
514,3,0,10,0,0,39,9,9,0,0.0,1
515,10,1,10,0,0,39,12,0,0,0.0,1
516,4,1,10,1,0,50,12,22,11,12.45,0
517,16,1,10,1,0,23,12,19,8,12.233333333333334,1
518,3,0,1,1,0,48,12,22,2,10.5,1
519,16,1,10,1,0,23,12,21,9,10.725,1
520,12,1,6,1,1,18,16,16,14,12.61,0
521,8,1,3,1,0,18,10,20,7,12.3,0
522,10,1,3,0,0,20,12,16,11,13.25,0
523,6,1,10,1,1,18,10,17,9,12.5,0
524,13,1,2,1,0,18,15,16,4,6.0,1
525,7,1,10,1,0,31,10,21,2,11.5,1
526,7,1,6,1,0,24,10,15,4,11.25,0
527,2,1,3,1,0,24,0,0,0,0.0,0
528,9,1,10,0,0,26,10,14,0,0.0,1
529,8,1,3,1,0,18,12,20,9,12.6875,1
530,9,1,5,1,1,19,10,22,6,11.666666666666666,0
531,14,1,10,1,0,22,12,0,0,0.0,1
532,12,1,3,1,0,18,16,16,14,11.69,0
533,5,1,5,0,0,20,12,23,0,0.0,1
534,2,1,3,1,0,25,0,0,0,0.0,0
535,17,0,5,1,0,24,10,21,9,11.392857142857142,0
536,7,1,5,1,0,27,10,10,1,7.0,1
537,11,1,5,1,0,21,12,14,10,11.7,0
538,4,1,4,1,0,21,12,13,12,13.011904761904765,0
539,15,1,10,1,0,19,12,15,10,11.916666666666668,1
540,12,1,6,1,0,28,15,18,15,14.773376623376624,0
541,9,1,6,1,0,20,10,18,7,11.0,0
542,4,1,5,1,1,21,12,18,12,12.8125,0
543,12,1,6,1,1,18,15,16,15,15.573015873015873,0
544,7,1,10,1,1,18,10,14,10,12.9,0
545,9,1,6,1,0,20,10,15,7,10.6,0
546,7,1,6,1,0,25,10,11,7,13.85,0
547,14,1,6,1,0,22,12,19,8,13.5625,0
548,12,1,10,1,0,18,16,22,12,13.496666666666668,0
549,9,1,10,1,0,19,10,16,10,12.125,0
550,7,1,5,1,0,19,10,22,6,12.0,1
551,15,1,8,0,0,25,12,19,8,13.375,1
552,5,1,2,1,0,21,19,23,12,12.722222222222223,1
553,7,1,4,1,0,19,11,20,2,5.5,1
554,9,1,5,1,0,20,10,19,0,0.0,1
555,4,1,3,1,0,25,23,29,20,11.642857142857142,1
556,9,1,8,1,0,20,10,19,6,11.5,0
557,2,1,10,1,0,18,0,0,0,0.0,0
558,11,1,32,1,0,23,12,24,6,11.083333333333332,0
559,12,1,10,1,0,23,16,16,16,12.5075,0
560,4,1,20,1,0,21,24,32,22,12.045454545454549,0
561,8,1,4,1,0,20,10,23,5,11.833333333333332,0
562,17,0,5,1,0,25,10,21,3,10.666666666666668,1
563,8,1,10,1,0,18,12,15,11,13.35,0
564,5,1,10,1,0,22,12,14,12,13.895833333333332,0
565,14,1,4,1,0,27,12,14,12,14.357142857142858,0
566,4,1,3,1,0,25,6,9,0,0.0,1
567,7,1,1,1,0,18,10,19,6,11.5,1
568,6,1,9,1,0,20,10,12,10,14.4,0
569,4,1,3,1,0,27,12,23,10,12.25,0
570,3,0,10,1,0,20,12,16,12,12.083333333333332,0
571,9,1,10,1,0,22,10,14,1,6.0,1
572,7,1,6,1,0,19,10,21,6,10.65,1
573,9,1,5,1,0,20,10,22,8,11.616666666666667,0
574,2,1,10,1,0,19,0,0,0,0.0,0
575,6,1,5,0,0,29,10,20,0,0.0,1
576,12,1,10,1,0,19,16,16,14,13.828571428571427,0
577,17,0,10,1,1,28,10,13,10,10.4,0
578,10,1,6,1,0,20,12,13,12,11.583333333333332,0
579,5,1,10,1,0,20,12,14,10,13.5625,0
580,3,0,1,1,0,31,12,12,0,0.0,1
581,12,1,6,1,0,18,15,17,14,12.575892857142858,0
582,14,1,9,1,0,19,12,14,12,14.05952380952381,0
583,9,1,10,1,0,18,10,19,8,12.4,0
584,11,1,8,1,0,19,12,16,10,11.7,0
585,9,1,4,1,1,18,10,10,10,15.1,0
586,6,1,12,1,0,19,10,14,8,12.6,0
587,15,1,10,1,1,18,12,13,12,12.55952380952381,0
588,11,1,10,1,0,19,12,26,9,11.833333333333332,0
589,13,1,6,1,0,19,15,17,15,12.99375,0
590,14,1,10,1,0,18,12,17,12,14.194444444444445,0
591,12,1,3,1,0,19,14,23,9,12.075,0
592,14,1,10,1,1,20,12,16,12,12.848214285714285,0
593,14,1,5,1,0,20,12,18,9,13.2,0
594,4,1,5,1,0,20,12,16,11,13.666666666666668,0
595,17,0,10,1,0,29,28,31,22,11.5,1
596,16,1,8,0,1,20,12,24,7,11.0,1
597,16,1,10,0,0,31,14,17,11,12.633333333333333,1
598,14,1,8,1,0,20,12,16,12,13.222222222222223,0
599,4,1,10,1,0,21,31,35,31,11.675213675213676,0
600,8,1,10,1,0,23,12,0,0,0.0,1
601,5,1,6,0,0,21,12,14,8,12.3,1
602,12,1,10,1,0,24,15,16,15,16.315079365079363,0
603,3,0,5,1,0,27,12,12,12,12.416666666666668,0
604,12,1,4,1,1,18,15,17,15,14.43402777777778,0
605,2,1,7,0,0,21,0,0,0,0.0,1
606,8,1,4,1,1,19,10,12,0,0.0,1
607,12,1,8,1,1,19,16,16,14,12.355714285714283,0
608,6,1,32,1,0,18,12,0,0,0.0,1
609,12,1,7,1,1,18,14,16,10,11.98,0
610,16,1,29,1,1,20,14,15,14,13.214285714285715,0
611,3,0,5,1,0,24,12,15,11,13.583333333333332,0
612,5,1,2,1,0,20,12,16,12,12.0,0
613,9,1,6,1,0,20,10,18,9,12.1,0
614,12,1,10,1,1,19,16,16,14,12.357142857142858,0
615,12,1,10,1,1,18,16,16,14,13.857142857142858,0
616,10,1,8,1,1,20,12,12,12,11.5,0
617,12,1,10,1,0,20,15,18,15,13.318015873015874,0
618,12,1,5,1,1,19,15,18,14,12.679375,0
619,6,1,3,1,0,19,12,29,9,12.208333333333332,0
620,15,1,5,1,0,20,12,12,12,13.166666666666668,0
621,9,1,5,1,0,19,10,26,4,10.375,1
622,16,1,10,1,0,19,12,21,8,11.75,1
623,12,1,8,1,1,18,16,16,16,13.73125,0
624,5,1,10,1,1,23,12,14,9,13.0,1
625,16,1,10,1,0,21,12,17,10,11.4,1
626,3,0,7,1,0,23,17,20,15,11.11111111111111,0
627,12,1,10,1,0,19,15,17,15,13.418055555555556,0
628,15,1,6,1,0,18,12,12,12,13.583333333333332,0
629,15,1,10,1,0,19,12,20,10,11.9,0
630,12,1,10,1,1,25,16,16,14,12.042857142857144,0
631,16,1,5,1,0,19,12,19,9,12.6,0
632,12,1,6,1,1,19,15,16,15,14.16875,0
633,13,1,29,1,1,24,15,26,14,11.35,0
634,14,1,10,1,1,18,12,16,11,13.75,0
635,10,1,8,1,1,19,12,15,12,12.419642857142858,0
636,12,1,10,1,1,18,16,24,14,12.62857142857143,0
637,17,0,10,1,0,27,10,16,7,11.033333333333331,0
638,10,1,5,1,0,19,12,24,10,11.4,0
639,15,1,4,1,1,18,12,12,12,12.25,1
640,14,1,10,0,0,34,12,13,4,6.75,1
641,9,1,10,1,0,18,10,24,5,11.333333333333332,0
642,9,1,5,1,0,18,10,15,5,11.416666666666668,0
643,12,1,8,1,0,18,16,16,16,14.26875,0
644,15,1,8,0,0,20,12,0,0,0.0,1
645,9,1,10,1,1,19,10,19,5,11.916666666666668,0
646,10,1,4,1,0,21,12,26,6,10.6,0
647,17,0,10,1,0,26,10,11,10,13.416666666666668,0
648,13,1,5,1,0,27,15,19,15,12.720535714285711,0
649,14,1,6,1,0,20,10,11,8,11.125,0
650,10,1,6,1,0,18,12,15,12,15.901785714285714,0
651,6,1,6,0,0,23,21,34,15,13.583333333333332,0
652,12,1,5,1,0,24,16,22,14,12.614285714285714,0
653,10,1,7,1,1,19,12,13,11,11.85,0
654,15,1,4,1,0,19,12,23,8,11.375,0
655,10,1,10,1,1,19,12,18,8,10.7,0
656,10,1,6,1,0,18,12,24,7,10.3,0
657,3,0,6,1,0,22,29,29,24,11.18881118881119,0
658,5,1,6,1,0,20,12,15,10,12.4,0
659,4,1,10,1,0,25,12,12,0,0.0,1
660,4,1,5,1,0,21,12,14,12,15.666666666666668,0
661,12,1,32,1,0,19,14,21,11,11.754166666666666,0
662,15,1,5,1,0,18,12,13,12,13.11904761904762,0
663,14,1,1,1,0,18,10,14,7,12.625,0
664,12,1,10,1,0,19,15,17,15,13.903472222222224,0
665,6,1,7,1,1,19,10,11,10,15.7,0
666,15,1,6,0,0,18,12,18,9,11.975,1
667,10,1,6,1,1,20,22,22,22,13.18181818181818,0
668,12,1,5,1,0,19,15,0,0,0.0,1
669,12,1,6,1,0,28,34,40,34,13.474736842105264,0
670,10,1,10,1,1,20,12,16,12,12.625,0
671,3,0,12,1,0,30,18,26,16,14.07936507936508,1
672,12,1,10,1,1,19,15,18,15,12.011607142857144,0
673,5,1,4,1,0,22,12,14,11,12.433333333333334,0
674,11,1,6,1,0,18,12,14,12,12.833333333333332,0
675,16,1,10,1,0,23,12,26,4,10.5,1
676,5,1,6,1,0,18,12,12,12,14.5,0
677,16,1,8,1,0,18,12,15,9,11.916666666666668,0
678,15,1,1,0,0,50,11,19,1,7.5,1
679,2,1,3,1,1,19,0,0,0,0.0,0
680,11,1,10,1,0,22,12,13,12,10.75,0
681,10,1,5,1,1,23,12,13,12,13.571428571428571,0
682,6,1,5,0,1,20,10,14,10,14.2,1
683,10,1,10,0,0,44,12,0,0,0.0,1
684,4,1,10,1,0,49,24,36,16,11.61111111111111,0
685,17,0,10,1,0,46,20,25,19,12.5,0
686,6,1,2,0,0,41,5,5,5,11.666666666666668,1
687,12,1,10,1,0,18,15,17,15,12.159375,0
688,17,0,10,1,0,43,10,11,10,12.9,0
689,9,1,10,0,0,70,10,14,0,0.0,1
690,8,1,10,1,0,48,12,0,0,0.0,1
691,4,1,10,1,0,41,32,32,32,12.534412955465587,0
692,11,1,10,1,0,21,12,18,10,12.785714285714285,0
693,1,1,10,0,0,35,14,25,3,5.625,1
694,8,1,3,1,0,44,10,22,8,14.75,0
695,9,1,6,1,0,18,10,21,6,13.416666666666668,1
696,3,0,1,1,0,45,12,13,12,13.666666666666666,0
697,11,1,3,1,0,20,12,21,8,10.4,0
698,4,1,10,1,0,22,12,23,11,12.157142857142857,0
699,7,1,6,1,0,39,10,21,4,17.166666666666664,1
700,6,1,7,0,0,20,12,31,8,12.6,0
701,9,1,10,1,0,49,10,17,6,13.833333333333332,1
702,13,1,3,1,0,43,5,5,5,13.1875,1
703,17,0,10,1,0,32,10,10,0,0.0,1
704,10,1,10,1,0,47,16,16,16,13.984126984126984,0
705,17,0,10,1,1,37,10,19,9,13.166666666666668,1
706,3,0,5,1,0,41,17,17,17,12.321428571428571,0
707,4,1,10,1,0,60,31,31,31,14.17094017094017,0
708,11,1,10,1,0,47,20,20,20,15.252525252525254,0
709,3,0,10,0,0,50,11,12,0,0.0,1
710,17,0,12,1,0,45,10,10,0,0.0,1
711,7,1,10,0,0,45,10,10,0,0.0,1
712,6,1,12,1,0,33,10,13,9,12.55,0
713,12,1,3,1,0,18,16,16,14,13.105714285714283,0
714,6,1,7,1,0,43,10,13,10,13.95,0
715,3,0,5,1,0,44,24,29,24,11.923076923076923,0
716,8,1,1,1,0,29,10,10,0,0.0,1
717,14,1,4,0,0,53,12,17,3,7.166666666666667,1
718,17,0,10,1,0,37,10,15,10,16.700000000000003,0
719,14,1,9,1,0,18,12,23,10,13.1,0
720,1,1,5,1,0,35,19,29,9,12.333333333333332,1
721,11,1,4,1,0,23,12,19,12,12.5,0
722,2,1,10,1,0,22,0,0,0,0.0,0
723,3,0,12,0,0,33,12,6,1,5.5,1
724,8,1,12,0,0,41,10,18,0,0.0,1
725,12,1,10,1,0,51,15,15,15,15.8875,0
726,14,1,4,1,0,19,13,15,13,14.401785714285715,0
727,17,0,10,1,0,35,10,10,0,0.0,1
728,2,1,5,1,0,20,0,0,0,0.0,0
729,14,1,3,1,0,18,12,21,9,12.475,0
730,15,1,10,0,1,18,12,26,8,12.083333333333332,1
731,4,1,5,1,0,21,12,23,10,11.904761904761903,0
732,11,1,7,1,0,21,12,17,11,11.8,0
733,9,1,5,1,0,34,10,17,7,12.208333333333332,0
734,8,1,7,1,0,34,12,15,0,0.0,1
735,14,1,5,1,0,21,12,18,11,11.9375,0
736,15,1,4,1,0,32,18,25,13,11.80952380952381,0
737,11,1,6,1,0,30,12,32,5,10.666666666666668,1
738,2,1,4,1,0,19,23,28,21,11.59090909090909,0
739,15,1,9,1,0,20,13,14,11,13.416666666666668,1
740,5,1,10,1,0,18,12,0,0,0.0,1
741,11,1,3,1,0,19,12,13,12,13.464285714285715,0
742,12,1,4,1,0,18,14,17,11,13.3,1
743,17,0,5,1,0,27,10,17,7,10.916666666666668,1
744,15,1,10,1,0,52,12,13,11,14.0,0
745,4,1,5,0,0,29,12,14,0,0.0,1
746,4,1,5,0,0,22,12,25,5,11.166666666666668,1
747,6,1,10,1,0,28,31,71,30,11.964285714285715,0
748,14,1,12,1,0,30,10,10,0,0.0,1
749,12,1,6,1,0,18,15,16,15,13.707936507936507,0
750,14,1,6,1,0,21,10,10,7,12.541666666666668,0
751,5,1,10,1,1,20,12,19,12,14.0,0
752,12,1,4,1,1,21,16,16,16,13.105,0
753,17,0,8,0,0,32,10,11,0,0.0,1
754,5,1,10,1,1,20,12,13,12,13.833333333333332,0
755,2,1,5,0,0,19,0,0,0,0.0,1
756,14,1,10,0,0,18,12,13,7,11.791666666666668,1
757,17,0,10,0,0,23,29,45,23,11.181818181818182,1
758,11,1,4,1,0,20,12,19,10,12.666666666666668,0
759,9,1,10,1,0,46,14,29,13,11.5875,0
760,4,1,3,1,0,27,30,34,30,12.3034188034188,0
761,2,1,2,1,0,20,0,0,0,0.0,0
762,3,0,10,1,0,41,16,19,15,12.0,0
763,9,1,30,1,0,40,10,20,2,10.5,0
764,3,0,6,1,0,37,27,31,26,13.5625,0
765,9,1,6,1,0,20,10,15,10,10.7,0
766,8,1,5,1,0,20,10,13,8,12.2,0
767,17,0,5,1,0,26,16,18,16,12.452380952380953,0
768,3,0,10,1,0,54,16,16,16,14.095238095238097,0
769,14,1,6,1,0,21,12,15,12,14.583333333333332,0
770,6,1,10,1,1,20,12,16,12,15.142857142857142,0
771,15,1,6,1,0,18,12,0,0,0.0,1
772,12,1,5,1,0,19,15,21,13,13.352936507936509,0
773,10,1,5,1,0,18,12,14,12,12.25,0
774,6,1,3,1,0,19,12,31,8,12.0,0
775,6,1,5,1,0,22,12,21,9,12.0,1
776,6,1,5,1,0,19,12,15,12,15.3125,0
777,2,1,5,1,0,21,23,25,17,13.2875,1
778,16,1,18,1,0,20,14,16,12,13.083333333333334,0
779,15,1,6,1,1,18,12,12,12,13.166666666666668,0
780,15,1,8,1,1,18,12,12,12,15.25,0
781,14,1,6,1,0,20,12,20,6,11.083333333333332,1
782,12,1,4,1,1,18,15,18,15,14.650875,0
783,12,1,2,1,0,18,16,18,12,13.345,0
784,15,1,10,1,1,20,12,13,11,12.566666666666666,0
785,10,1,2,1,0,19,12,17,12,11.488095238095235,0
786,5,1,2,1,0,18,12,12,11,13.833333333333332,0
787,12,1,5,1,0,18,16,16,14,14.537142857142856,0
788,6,1,1,1,1,18,10,10,10,14.2,1
789,2,1,6,1,1,20,0,0,0,0.0,0
790,15,1,10,1,1,19,12,12,12,13.5,0
791,12,1,3,0,0,36,13,24,2,5.75,1
792,10,1,10,1,1,19,12,14,12,11.88095238095238,0
793,10,1,3,1,0,18,12,12,11,12.8,0
794,15,1,4,1,1,18,12,12,12,12.666666666666666,0
795,15,1,6,1,1,18,12,12,12,14.5,0
796,5,1,10,1,0,19,16,16,16,13.11111111111111,0
797,12,1,5,1,0,18,15,16,15,13.018571428571429,0
798,8,1,10,1,1,19,12,15,12,13.5,0
799,16,1,4,1,0,18,12,17,10,12.458333333333332,0
800,5,1,4,0,1,22,12,18,10,11.5,0
801,10,1,10,0,0,18,12,0,0,0.0,1
802,9,1,6,1,0,19,10,13,10,12.9,0
803,15,1,10,1,0,18,12,12,12,14.75,0
804,16,1,6,1,0,19,14,14,14,14.071428571428571,0
805,9,1,10,1,0,20,10,18,5,10.75,0
806,5,1,4,1,1,18,12,12,12,12.583333333333332,0
807,8,1,3,0,0,23,12,21,10,13.5,0
808,15,1,5,1,0,20,10,4,0,0.0,1
809,5,1,10,1,0,20,12,15,12,11.333333333333332,0
810,10,1,10,0,1,22,12,0,0,0.0,1
811,16,1,6,1,1,18,14,17,13,12.904761904761903,0
812,12,1,10,1,1,18,15,16,15,13.886746031746032,0
813,12,1,4,1,0,18,15,16,15,14.29722222222222,0
814,16,1,5,1,0,18,14,14,14,15.357142857142858,0
815,9,1,5,1,0,21,10,20,8,12.733333333333334,0
816,5,1,5,1,0,20,12,14,12,12.0,0
817,5,1,5,1,0,18,12,12,12,13.666666666666668,0
818,12,1,4,0,1,20,15,17,14,13.31357142857143,0
819,3,0,10,1,0,25,12,12,12,12.833333333333334,0
820,9,1,10,1,1,18,10,18,9,11.8,0
821,2,1,10,1,0,19,0,0,0,0.0,0
822,6,1,5,1,0,20,14,25,12,13.957142857142856,0
823,10,1,10,1,1,20,12,14,12,12.928571428571429,0
824,15,1,10,1,1,21,12,12,12,12.0,0
825,14,1,5,1,0,18,12,17,11,14.0,0
826,16,1,6,1,0,18,14,17,13,12.36904761904762,1
827,5,1,10,1,1,18,12,12,12,15.583333333333334,0
828,12,1,5,1,0,18,16,16,16,14.25,0
829,14,1,4,1,0,19,12,0,0,0.0,1
830,11,1,4,1,0,20,12,18,12,11.333333333333332,1
831,10,1,1,1,0,47,11,22,0,0.0,1
832,8,1,10,1,0,21,10,16,7,12.85,0
833,8,1,10,1,0,31,12,23,3,11.0,1
834,7,1,12,1,0,46,10,11,0,0.0,1
835,7,1,4,1,0,18,10,19,6,11.5,0
836,7,1,4,1,0,19,10,19,7,12.041666666666668,1
837,13,1,24,1,0,23,14,24,7,12.957142857142856,0
838,8,1,3,0,0,22,10,10,0,0.0,1
839,9,1,4,1,0,19,10,12,10,13.1,0
840,9,1,10,0,0,19,10,19,0,0.0,1
841,9,1,4,0,0,22,10,21,8,12.75,0
842,8,1,4,0,0,29,10,17,0,0.0,1
843,12,1,10,1,0,18,14,14,12,14.016666666666666,0
844,10,1,10,1,0,18,12,17,10,11.1,0
845,2,1,10,0,1,23,0,0,0,0.0,1
846,17,0,32,1,0,34,10,23,10,11.2,0
847,9,1,10,1,0,19,10,20,7,10.458333333333332,0
848,6,1,3,1,0,18,10,17,9,13.482142857142858,0
849,12,1,5,1,1,20,15,15,15,14.010267857142855,0
850,12,1,2,1,0,19,15,20,14,13.292430555555557,0
851,16,1,5,1,0,22,12,19,9,11.925,0
852,10,1,10,1,1,23,12,13,12,14.011904761904765,0
853,12,1,10,1,1,34,16,16,14,13.842857142857143,0
854,7,1,6,0,0,18,10,20,0,0.0,0
855,15,1,5,1,0,21,12,15,5,5.9,1
856,10,1,5,1,0,22,12,12,12,13.25,1
857,4,1,10,1,0,28,12,12,0,0.0,1
858,7,1,5,1,0,23,10,12,0,0.0,1
859,15,1,1,1,0,20,12,24,6,10.375,1
860,7,1,6,1,0,18,10,16,8,12.925,1
861,9,1,10,0,0,28,10,10,0,0.0,1
862,5,1,6,1,0,21,16,17,9,12.071428571428571,1
863,14,1,10,0,0,25,12,16,5,14.25,1
864,6,1,6,0,0,19,12,17,12,13.75,1
865,12,1,5,1,1,18,15,16,15,14.86920634920635,0
866,7,1,12,1,0,29,8,3,0,0.0,1
867,7,1,4,1,1,29,10,13,0,0.0,1
868,11,1,5,1,0,20,12,14,11,13.32857142857143,0
869,2,1,10,1,0,18,0,0,0,0.0,0
870,11,1,29,1,0,20,12,15,12,12.821428571428571,0
871,7,1,1,1,0,33,10,23,3,15.5,1
872,17,0,6,1,0,30,26,30,23,11.522435897435898,0
873,13,1,2,1,1,21,15,25,11,11.391666666666666,0
874,4,1,32,1,0,18,12,14,9,14.75,0
875,12,1,10,1,1,19,15,21,15,13.238888888888887,0
876,5,1,10,1,1,21,12,15,9,11.25,1
877,13,1,5,1,1,25,14,14,2,5.0,1
878,14,1,8,1,0,19,10,12,8,11.966666666666669,0
879,5,1,10,1,0,23,16,18,12,12.17142857142857,1
880,5,1,10,1,1,19,12,13,11,13.433333333333334,0
881,2,1,3,1,0,19,0,0,0,0.0,0
882,4,1,10,0,0,31,12,25,1,5.5,1
883,4,1,5,0,0,32,16,22,9,12.214285714285715,1
884,12,1,5,1,1,19,16,24,14,12.599999999999998,0
885,15,1,1,1,0,34,20,23,19,12.266666666666666,0
886,15,1,1,1,0,21,12,12,12,13.083333333333332,0
887,10,1,10,1,1,53,14,25,13,11.0,0
888,12,1,5,1,1,19,15,15,15,14.682142857142855,0
889,15,1,10,1,1,20,12,22,8,12.125,0
890,15,1,10,1,0,18,12,12,12,14.333333333333332,0
891,2,1,28,0,0,32,0,0,0,0.0,1
892,12,1,10,1,1,21,16,16,14,14.428571428571429,0
893,3,0,10,0,0,26,10,19,0,0.0,1
894,6,1,5,1,0,26,31,72,31,12.147435897435898,0
895,17,0,5,0,0,21,10,22,4,12.166666666666668,1
896,15,1,6,1,0,18,12,18,12,12.75,0
897,5,1,6,1,1,21,24,24,23,12.939393939393938,0
898,11,1,10,1,0,21,12,20,10,10.916666666666668,0
899,14,1,8,1,1,19,12,12,12,13.5,0
900,9,1,10,1,0,19,10,18,4,12.0,1
901,10,1,6,1,1,19,12,19,11,11.314285714285711,0
902,12,1,8,1,0,27,16,16,16,12.8875,0
903,12,1,10,1,1,18,14,14,12,12.95,0
904,9,1,10,1,0,20,10,17,1,5.0,1
905,12,1,6,1,1,19,15,15,15,12.822142857142858,0
906,14,1,8,1,0,20,12,13,0,0.0,1
907,10,1,8,1,1,19,12,23,11,11.357142857142858,0
908,10,1,6,1,0,20,12,23,7,10.625,0
909,2,1,8,1,0,20,0,0,0,0.0,1
910,16,1,10,1,0,18,12,12,12,13.25,0
911,6,1,6,1,0,20,10,12,9,13.075,0
912,17,0,10,0,0,38,10,15,7,10.8,1
913,3,0,10,1,0,42,12,14,11,11.6,0
914,12,1,10,1,0,32,15,0,0,0.0,1
915,15,1,5,1,0,22,12,12,12,13.333333333333332,0
916,17,0,12,1,0,28,10,15,0,0.0,1
917,3,0,9,1,0,37,12,0,0,0.0,1
918,4,1,10,1,0,43,12,17,12,14.583333333333332,0
919,3,0,10,1,1,41,12,16,11,12.583333333333334,0
920,3,0,10,1,1,29,12,20,9,11.075,0
921,3,0,10,1,1,35,12,15,12,11.166666666666668,0
922,10,1,5,1,0,18,12,16,8,12.0,1
923,12,1,10,0,1,39,14,23,5,11.0,1
924,17,0,10,1,0,37,10,21,5,10.666666666666668,0
925,12,1,10,1,1,26,14,14,12,13.7,0
926,6,1,5,1,0,32,10,20,1,7.0,1
927,3,0,7,1,0,37,15,22,13,11.770833333333332,0
928,6,1,29,1,0,28,12,23,0,0.0,0
929,10,1,1,1,0,19,12,10,0,0.0,1
930,9,1,8,1,0,18,10,18,3,11.75,0
931,16,1,10,1,1,19,14,17,13,13.142857142857142,0
932,14,1,8,1,0,32,19,25,16,14.355555555555554,0
933,9,1,10,1,0,31,10,17,5,11.25,1
934,12,1,3,1,0,34,16,22,14,11.705714285714285,0
935,2,1,4,1,0,20,23,26,23,13.791666666666668,0
936,12,1,10,1,0,28,14,25,2,10.375,1
937,17,0,7,1,0,31,13,16,13,12.714285714285715,0
938,15,1,5,1,0,18,12,15,10,12.458333333333332,0
939,3,0,12,0,0,31,12,17,8,11.2,1
940,15,1,6,1,0,19,12,14,11,12.7,0
941,10,1,10,1,1,19,12,16,12,13.142857142857142,0
942,10,1,10,1,0,31,11,21,0,0.0,0
943,6,1,10,1,0,34,12,0,0,0.0,1
944,13,1,10,1,1,18,15,15,15,15.680357142857144,0
945,11,1,8,1,0,18,12,12,12,12.916666666666666,0
946,9,1,4,1,0,19,10,18,10,13.216666666666669,0
947,15,1,1,0,1,22,8,16,0,0.0,1
948,14,1,1,1,0,32,19,21,14,11.45,0
949,9,1,10,1,0,61,10,0,0,0.0,1
950,17,0,10,1,0,30,10,12,10,11.3,0
951,17,0,10,0,0,45,10,20,0,0.0,1
952,4,1,5,1,0,20,12,13,12,13.11904761904762,0
953,12,1,2,1,0,19,15,0,0,0.0,1
954,7,1,3,1,0,26,21,25,8,11.625,1
955,14,1,5,1,0,19,10,11,4,12.166666666666668,1
956,15,1,10,1,1,19,12,13,12,11.833333333333332,0
957,15,1,10,1,0,19,12,13,11,12.75,0
958,9,1,6,1,1,19,10,12,10,12.933333333333334,0
959,14,1,1,0,0,19,9,9,0,0.0,1
960,14,1,1,0,0,28,10,15,5,11.583333333333332,1
961,9,1,10,1,0,24,29,30,29,13.554761904761904,0
962,8,1,3,1,0,18,10,12,8,13.433333333333334,0
963,7,1,6,1,0,18,10,18,4,12.083333333333332,0
964,15,1,4,1,1,18,12,19,11,10.933333333333334,0
965,4,1,3,1,0,21,12,18,10,12.9,0
966,17,0,10,0,0,28,10,11,0,0.0,1
967,4,1,10,1,0,58,12,15,0,0.0,1
968,17,0,1,0,0,49,10,10,0,0.0,1
969,7,1,4,1,0,24,10,15,5,10.583333333333332,0
970,14,1,1,1,0,25,10,10,8,14.25,0
971,9,1,8,1,0,33,10,10,1,5.0,1
972,7,1,8,0,0,33,10,16,0,0.0,1
973,16,1,8,1,0,40,6,9,5,15.75,0
974,17,0,10,1,0,48,10,17,10,11.705357142857142,0
975,7,1,10,0,0,18,10,18,6,11.166666666666668,0
976,12,1,10,1,0,24,14,14,12,12.666666666666666,0
977,6,1,30,1,1,23,10,13,9,12.525,0
978,17,0,8,0,0,39,10,13,10,12.633333333333333,1
979,4,1,10,1,0,21,20,30,17,12.075,0
980,7,1,7,1,0,34,11,16,6,10.875,1
981,17,0,5,1,1,41,10,15,9,11.2,0
982,15,1,5,1,0,18,12,12,12,12.25,0
983,17,0,10,1,0,34,10,20,8,11.291666666666668,0
984,9,1,3,1,0,19,10,16,3,13.0,1
985,12,1,4,1,0,19,16,16,14,13.714285714285714,0
986,4,1,5,1,0,28,12,26,12,15.3375,0
987,5,1,6,1,0,18,12,13,5,5.4,1
988,10,1,4,1,0,19,12,23,5,11.0,1
989,6,1,10,0,0,19,12,29,7,13.0,1
990,12,1,10,1,0,18,15,18,15,15.527922077922078,0
991,8,1,3,1,0,18,12,16,11,13.4,0
